,Etapa,Componente,Rede,Código da CREDE,CREDE,Código do Município,Município,Código da Escola,Escola,Edição,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,% Não Alfabetizado,% Alfabetização Incompleta,% Intermediário (2º Ano),% Suficiente,% Desejável,% Muito Crítico,% Crítico,% Intermediário,% Adequado,Nº de Alunos Previstos,Nº de Alunos Avaliados,Participação (%)
227114,3ª Série Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2305654,Ipaporanga,23217510,EEM MARIA VIEIRA DE PINHO,2011,254.052795968369,46.5707740698451,Crítico,,,,,,26.4150943396226,42.1383647798742,24.5283018867925,6.91823899371069,170,159,93.5294117647059
227115,3ª Série Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2309409,Novo Oriente,23091240,ESCOLA DE ENSINO MÉDIO COELHO MASCARENHAS,2011,245.985454049664,44.5893756753411,Crítico,,,,,,32.5503355704698,42.6174496644295,20.8053691275168,4.02684563758389,334,298,89.2215568862275
227116,3ª Série Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2301257,Ararendá,23225190,LICEU DE ARARENDÁ JOSÉ WILSON VERAS MOURÃO,2011,260.607587350918,43.8586273298879,Crítico,,,,,,19.8275862068966,43.9655172413793,29.3103448275862,6.89655172413793,123,116,94.3089430894309
227117,3ª Série Ensino Médio,Língua Portuguesa,Estadual,13,CRATEUS,2304103,Crateús,23085592,"MANOEL MANO, EEEP",2011,297.54207615764,34.6199660140784,Intermediário,,,,,,2.45901639344262,22.9508196721311,54.9180327868852,19.672131147541,122,122,100.0
227118,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2312700,Senador Pompeu,23122064,EEEP DE SENADOR POMPEU,2011,281.714305886128,36.4820957437868,Intermediário,,,,,,7.14285714285714,36.6071428571429,44.6428571428571,11.6071428571429,113,112,99.1150442477876
227119,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2308500,Mombaça,23115807,EEFM ANANIAS DO AMARAL VIEIRA,2011,257.503563871472,46.0098900417625,Crítico,,,,,,25.414364640884,37.5690607734807,28.7292817679558,8.28729281767956,202,181,89.6039603960396
227120,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2308351,Milhã,23115050,EEFM EUCLIDES PINHEIRO DE ANDRADE,2011,259.599141483155,45.7785373457678,Crítico,,,,,,26.8292682926829,36.5853658536585,30.0813008130081,6.50406504065041,127,123,96.8503937007874
227121,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2308500,Mombaça,23116951,EEFM PROFº PEDRO JAIME,2011,250.507990379911,47.6060062567296,Crítico,,,,,,34.8066298342541,32.0441988950276,27.6243093922652,5.52486187845304,192,181,94.2708333333333
227122,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2310506,Pedra Branca,23119799,EEM DE MINEROLANDIA,2011,260.162278343711,43.1086931786725,Crítico,,,,,,20.5882352941176,41.1764705882353,35.2941176470588,2.94117647058824,116,102,87.9310344827586
227123,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2310506,Pedra Branca,23265833,EEM ELZA GOMES MARTINS,2011,247.325995419742,41.4453221217297,Crítico,,,,,,27.4725274725275,42.8571428571429,26.3736263736264,3.2967032967033,104,91,87.5
227124,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2313005,Solonópole,23122714,EEM FENELON RODRIGUES PINHEIRO,2011,254.397488208853,43.1165011843748,Crítico,,,,,,27.8145695364238,36.4238410596027,33.112582781457,2.64900662251656,173,151,87.2832369942196
227125,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2310506,Pedra Branca,23118709,EEM FRANCISCO VIEIRA CAVALCANTE,2011,263.290663983751,51.651715411514,Crítico,,,,,,27.7153558052434,30.7116104868914,25.0936329588015,16.4794007490637,283,267,94.3462897526502
227126,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2304269,Deputado Irapuan Pinheiro,23245292,EEM JOAQUIM JOSUÉ DA COSTA,2011,250.050170367243,42.1112488754357,Crítico,,,,,,27.6785714285714,43.75,25.8928571428571,2.67857142857143,122,112,91.8032786885246
227127,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2310902,Piquet Carneiro,23120878,EEM MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,2011,262.370195520005,48.173157173638,Crítico,,,,,,26.530612244898,30.6122448979592,37.7551020408163,5.10204081632653,113,98,86.7256637168142
227128,3ª Série Ensino Médio,Língua Portuguesa,Estadual,14,SENADOR POMPEU,2312700,Senador Pompeu,23121459,LICEU DE SENADOR POMPEU MARCIONÍLIO GOMES DE FREITAS,2011,272.589447271462,42.0039372764755,Crítico,,,,,,16.793893129771,32.0610687022901,38.9312977099237,12.2137404580153,151,131,86.7549668874172
227129,3ª Série Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2310308,Parambú,23235705,"ANA NORONHA ,EEM",2011,261.714468097292,44.0024831195655,Crítico,,,,,,21.3776722090261,39.667458432304,31.5914489311164,7.36342042755344,450,421,93.5555555555556
227130,3ª Série Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2313302,Tauá,23564016,EEM ANTONIA VIEIRA LIMA,2011,254.55012498479,42.2538093945263,Crítico,,,,,,24.4897959183673,36.734693877551,36.734693877551,2.04081632653061,51,49,96.078431372549
227131,3ª Série Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2300408,Aiuaba,23104147,EEM DE AIUABA,2011,255.172774273116,43.354243370222,Crítico,,,,,,25.0,40.4411764705882,27.9411764705882,6.61764705882353,151,136,90.0662251655629
227132,3ª Série Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2313302,Tauá,23224509,EEM LICEU DE TAUÁ - LILI FEITOSA,2011,255.364916476081,42.6019763884259,Crítico,,,,,,26.4018691588785,42.0560747663551,25.4672897196262,6.07476635514019,502,428,85.2589641434263
227133,3ª Série Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2301505,Arneiroz,23105828,EEM MARIA DOLORES PETROLA,2011,265.903715541493,42.8484327177686,Crítico,,,,,,15.7894736842105,40.7894736842105,36.8421052631579,6.57894736842105,83,76,91.566265060241
227134,3ª Série Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2311264,Quiterianópolis,23209585,EEM MARIA JOSÉ COUTINHO,2011,255.383630253824,46.8115767145393,Crítico,,,,,,27.8409090909091,38.0681818181818,28.4090909090909,5.68181818181818,203,176,86.6995073891626
227135,3ª Série Ensino Médio,Língua Portuguesa,Estadual,15,TAUA,2313302,Tauá,23109149,"MONSENHOR ODORICO DE ANDRADE, EEEP",2011,268.98349432372,47.9034925037558,Crítico,,,,,,18.8118811881188,39.6039603960396,29.7029702970297,11.8811881188119,103,101,98.0582524271845
227136,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2300309,Acopiara,23111291,"ALFREDO NUNES DE MELO, EEEP",2011,304.460209401386,38.4128288498166,Intermediário,,,,,,5.0,16.25,43.75,35.0,85,80,94.1176470588235
227137,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2305506,Iguatu,23142332,EEEP AMÉLIA FIGUEIREDO DE LAVOR,2011,283.176823837974,45.3555482980774,Intermediário,,,,,,13.3333333333333,22.8571428571429,45.7142857142857,18.0952380952381,111,105,94.5945945945946
227138,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2305506,Iguatu,23142375,EEFM ANTONIO ALBUQUERQUE DE SOUZA FILHO,2011,250.446411312852,47.1444510257711,Crítico,,,,,,35.2272727272727,21.5909090909091,42.0454545454545,1.13636363636364,99,88,88.8888888888889
227139,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2303303,Cariús,23145633,EEM ADAHIL BARRETO,2011,247.172589054813,45.3919664964292,Crítico,,,,,,35.3658536585366,37.8048780487805,22.5609756097561,4.26829268292683,184,164,89.1304347826087
227140,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2309508,Orós,23144025,EEM EPITÁCIO PESSOA,2011,250.205854183471,45.0454540025339,Crítico,,,,,,30.4635761589404,41.0596026490066,23.841059602649,4.63576158940397,165,151,91.5151515151515
227141,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2305506,Iguatu,23142804,EEM FILGUEIRAS LIMA,2011,254.361535015511,46.5725218263017,Crítico,,,,,,29.2452830188679,33.9622641509434,30.188679245283,6.60377358490566,146,106,72.6027397260274
227142,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2305506,Iguatu,23142286,EEM GOV ADAUTO BEZERRA,2011,236.871565044668,44.2833809732756,Crítico,,,,,,37.8378378378378,40.5405405405405,19.8198198198198,1.8018018018018,146,111,76.027397260274
227143,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2307403,Jucás,23545704,EEM JOSEFA ALVES BEZERRA,2011,240.918891974226,35.4983108815439,Crítico,,,,,,37.0967741935484,45.1612903225806,17.741935483871,0.0,71,62,87.3239436619718
227144,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2307403,Jucás,23146990,EEM LUIZA TAVORA,2011,256.362367145217,43.0290571772367,Crítico,,,,,,25.531914893617,39.7163120567376,31.2056737588652,3.54609929078014,164,141,85.9756097560976
227145,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2303600,Catarina,23106590,EEM PEDRO JORGE MOTA,2011,249.301718873768,45.8207827967458,Crítico,,,,,,35.2941176470588,35.2941176470588,22.5490196078431,6.86274509803922,114,102,89.4736842105263
227146,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2311355,Quixelô,23144793,EEM PROFESSOR LUIS GONZAGA DA FONSECA MOTA,2011,257.618992579172,41.7829244458579,Crítico,,,,,,26.3473053892216,37.125748502994,29.940119760479,6.58682634730539,180,167,92.7777777777778
227147,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2305506,Iguatu,23461667,ESCOLA DE ENSINO MÉDIO FRANCISCO HOLANDA MONTENEGRO,2011,264.706285734857,40.0375642046136,Crítico,,,,,,13.2352941176471,54.4117647058824,25.0,7.35294117647059,72,68,94.4444444444444
227148,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2300309,Acopiara,23462361,"FRANCISCO ASSIS VIEIRA, EEM",2011,242.310901531727,46.7042394528156,Crítico,,,,,,40.0,35.7894736842105,20.0,4.21052631578947,99,95,95.959595959596
227149,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2305506,Iguatu,23241489,"JOSÉ GONDIM, E E M LICEU DE IGUATU DR.",2011,267.941505792976,47.0242802973974,Crítico,,,,,,20.327868852459,33.1147540983607,32.7868852459016,13.7704918032787,357,305,85.4341736694678
227150,3ª Série Ensino Médio,Língua Portuguesa,Estadual,16,IGUATU,2300309,Acopiara,23265400,LICEU DE ACOPIARA DEPUTADO FRANCISCO ALVES SOBRINHO,2011,257.525451050085,46.7099648924045,Crítico,,,,,,23.9852398523985,38.7453874538745,29.8892988929889,7.38007380073801,300,271,90.3333333333333
227151,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2305407,Icó,23140518,CERE PADRE JOSE ALVES DE MACEDO,2011,259.348998126409,42.0035998518094,Crítico,,,,,,23.4939759036145,38.5542168674699,30.1204819277108,7.83132530120482,187,166,88.7700534759358
227152,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2303808,Cedro,23139382,COL EST CELSO ARAUJO,2011,244.328133184998,40.5921666562575,Crítico,,,,,,34.4339622641509,41.5094339622642,21.6981132075472,2.35849056603774,231,212,91.7748917748918
227153,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2307502,Lavras da Mangabeira,23150173,EEFM ALDA FERRER AUGUSTO DUTRA,2011,250.8309707099,44.7894391990867,Crítico,,,,,,27.5590551181102,39.3700787401575,27.5590551181102,5.51181102362205,137,127,92.7007299270073
227154,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2305704,Ipaumirim,23149795,EEFM DOM FRANCISCO DE ASSIS PIRES,2011,257.387718390338,41.6542917496125,Crítico,,,,,,21.6216216216216,41.8918918918919,32.4324324324324,4.05405405405405,79,74,93.6708860759494
227155,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2307502,Lavras da Mangabeira,23150297,EEFM FILGUEIRAS LIMA,2011,254.957577037094,47.1781222807185,Crítico,,,,,,27.8260869565217,39.5652173913044,24.7826086956522,7.82608695652174,249,230,92.3694779116466
227156,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2314003,Várzea Alegre,23148349,EEFM JOSE CORREIA LIMA,2011,257.676246457779,44.8482194711785,Crítico,,,,,,26.063829787234,37.2340425531915,29.2553191489362,7.4468085106383,204,188,92.156862745098
227157,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2301802,Baixio,23149434,EEFM MONSENHOR HORACIO TEIXEIRA,2011,255.345452995042,38.9304447011408,Crítico,,,,,,20.0,50.0,25.0,5.0,69,60,86.9565217391304
227158,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2313708,Umari,23151528,EEFM MONSENHOR MANOEL CARLOS DE MORAIS,2011,260.651800840548,42.5220147264086,Crítico,,,,,,22.2222222222222,40.0,33.3333333333333,4.44444444444444,52,45,86.5384615384615
227159,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2314003,Várzea Alegre,23148543,EEFM PROFª MARIA AFONSINA DINIZ MACEDO,2011,252.604893871731,49.3340801094091,Crítico,,,,,,29.5918367346939,38.7755102040816,21.9387755102041,9.69387755102041,208,196,94.2307692307692
227160,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2305407,Icó,23545755,EEM DE ICOZINHO,2011,227.786622159319,37.7512959689183,Crítico,,,,,,48.9795918367347,40.8163265306122,8.16326530612245,2.04081632653061,114,98,85.9649122807018
227161,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2305407,Icó,23140780,EEM VIVINA MONTEIRO,2011,233.087501760333,43.4657341028987,Crítico,,,,,,49.4505494505495,33.5164835164835,14.8351648351648,2.1978021978022,182,182,100.0
227162,3ª Série Ensino Médio,Língua Portuguesa,Estadual,17,ICO,2303808,Cedro,23139471,"FRANCISCA DE ALBUQUERQUE MOURA, EEEP",2011,268.978868260869,42.3854183086991,Crítico,,,,,,18.75,30.0,43.75,7.5,81,80,98.7654320987654
227163,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23163410,COLÉGIO ESTADUAL WILSON GONÇALVES,2011,241.580284273141,49.8838163153287,Crítico,,,,,,39.8148148148148,31.9444444444444,22.2222222222222,6.01851851851852,302,216,71.523178807947
227164,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2311959,Salitre,23264624,EEEFM JOSE WALDEMAR DE ALCANTARA E SILVA,2011,280.78947609828,50.8940775563187,Intermediário,,,,,,14.2857142857143,33.7662337662338,28.5714285714286,23.3766233766234,162,154,95.0617283950617
227165,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23163364,EEEM PRESIDENTE VARGAS,2011,237.56457701028,38.8877642022465,Crítico,,,,,,42.7184466019417,41.747572815534,14.5631067961165,0.970873786407767,114,103,90.3508771929825
227166,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2312106,Santana do Cariri,23167963,EEFM ADRIÃO DO VALE NUVENS,2011,253.944361367858,45.2602855632805,Crítico,,,,,,28.3842794759825,40.174672489083,24.0174672489083,7.4235807860262,249,229,91.9678714859438
227167,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2300804,Antonina do Norte,23179902,EEFM ANTONIO MOTA,2011,256.218634371256,43.716803878953,Crítico,,,,,,23.6842105263158,43.4210526315789,23.6842105263158,9.21052631578947,85,76,89.4117647058824
227168,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2302701,Campos Sales,23153261,EEFM DE CAMPOS SALES,2011,238.484069135068,44.3608932500737,Crítico,,,,,,38.3561643835616,40.6392694063927,19.1780821917808,1.82648401826484,237,219,92.4050632911392
227169,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2301307,Araripe,23151650,EEFM DONA CARLOTA TÁVORA,2011,260.109121157879,39.8049694423287,Crítico,,,,,,20.5405405405405,42.7027027027027,32.972972972973,3.78378378378378,191,185,96.8586387434555
227170,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23162813,EEFM ESTADO DA BAHIA,2011,247.899351432393,44.4185183628439,Crítico,,,,,,31.9148936170213,36.8794326241135,27.6595744680851,3.54609929078014,166,141,84.9397590361446
227171,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23162961,"EEFM JOSÉ ALVES DE FIGUEIREDO,",2011,264.044284697648,44.5370710538243,Crítico,,,,,,21.1764705882353,29.4117647058824,41.1764705882353,8.23529411764706,112,85,75.8928571428571
227172,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23163020,EEFM JUVÊNCIO BARRETO,2011,238.086249175962,36.2427934566798,Crítico,,,,,,28.125,56.25,15.625,0.0,40,32,80.0
227173,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2311900,Saboeiro,23108657,EEFM LÍDIA BEZERRA,2011,265.955432583268,43.1852710087204,Crítico,,,,,,18.3333333333333,40.5555555555556,31.6666666666667,9.44444444444444,188,180,95.7446808510638
227174,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2311207,Potengi,23154721,EEFM MENEZES PIMENTEL,2011,283.192322674177,40.3618459033089,Intermediário,,,,,,7.79220779220779,32.4675324675325,45.4545454545455,14.2857142857143,78,77,98.7179487179487
227175,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2309201,Nova Olinda,23167190,EEFM PADRE LUIS FILGUEIRAS,2011,265.700824828924,39.9187513465547,Crítico,,,,,,16.9398907103825,38.7978142076503,37.1584699453552,7.10382513661202,194,183,94.3298969072165
227176,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23162406,EEFM POLIVALENTE GOV ADAUTO BEZERRA,2011,260.61208702403,40.3409667759468,Crítico,,,,,,19.6078431372549,41.8300653594771,34.640522875817,3.92156862745098,184,153,83.1521739130435
227177,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2301604,Assaré,23152737,EEFM RAIMUNDO MOACIR ALENCAR MOTA,2011,246.550376277854,46.4474611855817,Crítico,,,,,,31.8897637795276,38.5826771653543,24.8031496062992,4.7244094488189,277,254,91.6967509025271
227178,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23163330,EEFM TEODORICO TELES DE QUENTAL,2011,258.683728007063,46.1612165710237,Crítico,,,,,,26.1363636363636,36.3636363636364,29.5454545454545,7.95454545454545,126,88,69.8412698412698
227179,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23264616,EEM JOAQUIM VALDEVINO DE BRITO,2011,271.811547462342,47.0272307400989,Crítico,,,,,,17.2131147540984,37.7049180327869,29.5081967213115,15.5737704918033,126,122,96.8253968253968
227180,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2313252,Tarrafas,23333014,EEM LUIZ GONZAGA DE ALCANTARA,2011,274.620024954326,34.9369625882601,Crítico,,,,,,5.71428571428571,38.5714285714286,48.5714285714286,7.14285714285714,72,70,97.2222222222222
227181,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2300606,Altaneira,23155817,EEM SANTA TEREZA,2011,256.687002423357,45.1358643152517,Crítico,,,,,,26.2626262626263,38.3838383838384,28.2828282828283,7.07070707070707,102,99,97.0588235294118
227182,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23163402,GOVERNADOR VÍRGILIO TÁVORA,2011,303.115757233884,43.1297796161808,Intermediário,,,,,,2.4390243902439,20.7317073170732,46.3414634146341,30.4878048780488,87,82,94.2528735632184
227183,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2304202,Crato,23255269,LICEU PREFEITO RAIMUNDO COELHO BEZERRA DE FARIAS,2011,264.109607277527,47.0922321481508,Crítico,,,,,,22.9411764705882,29.4117647058824,37.0588235294118,10.5882352941176,206,170,82.5242718446602
227184,3ª Série Ensino Médio,Língua Portuguesa,Estadual,18,CRATO,2302701,Campos Sales,23153482,"PRESIDENTE MÉDICI, EEEP",2011,273.520067279477,39.7348489522093,Crítico,,,,,,13.8613861386139,33.6633663366337,45.5445544554455,6.93069306930693,102,101,99.0196078431373
227185,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23236469,"ADERSON BORGES DE CARVALHO,EEEP",2011,298.294500537414,37.3648779637082,Intermediário,,,,,,2.15827338129496,24.4604316546763,51.7985611510791,21.5827338129496,148,139,93.9189189189189
227186,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23190884,CAIC DOM ANTONIO CAMPELO DE ARAGAO,2011,272.432240134206,40.7103165991036,Crítico,,,,,,15.0943396226415,37.7358490566038,37.7358490566038,9.43396226415094,75,53,70.6666666666667
227187,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23165278,CERE - ALMIRANTE ERNANE VITORINO ABOIM SILVA,2011,264.300708599708,46.319513821134,Crítico,,,,,,18.8524590163934,37.7049180327869,35.2459016393443,8.19672131147541,173,122,70.5202312138728
227188,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23165774,EEFM DONA MARIA AMÉLIA BEZERRA,2011,254.980417425449,40.6023592483005,Crítico,,,,,,23.8255033557047,46.9798657718121,25.503355704698,3.69127516778523,370,298,80.5405405405405
227189,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23165421,EEFM FIGUEIREDO CORREIA,2011,250.072587377078,48.819422432846,Crítico,,,,,,37.8640776699029,28.1553398058252,26.2135922330097,7.76699029126214,240,103,42.9166666666667
227190,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2304301,Farias Brito,23157020,EEFM GETULIO VARGAS,2011,237.750406048506,47.733507272758,Crítico,,,,,,44.4444444444444,31.7460317460317,20.6349206349206,3.17460317460317,71,63,88.7323943661972
227191,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307106,Jardim,23164050,EEFM GOV. ADAUTO BEZERRA,2011,255.199878782268,42.8979806988269,Crítico,,,,,,25.9259259259259,39.1534391534392,31.2169312169312,3.7037037037037,239,189,79.0794979079498
227192,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23165618,EEFM JOSÉ BEZERRA DE MENEZES,2011,251.084653521488,45.9496607924888,Crítico,,,,,,29.1390728476821,40.3973509933775,23.841059602649,6.62251655629139,168,151,89.8809523809524
227193,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2303204,Caririaçu,23156210,EEFM PLÁCIDO ADERALDO CASTELO,2011,266.130294584055,39.695699332503,Crítico,,,,,,14.2857142857143,42.2077922077922,36.3636363636364,7.14285714285714,163,154,94.478527607362
227194,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23164913,EEFM PREFEITO ANTONIO CONSERVA FEITOSA,2011,243.487581285115,40.07564347661,Crítico,,,,,,33.9622641509434,41.5094339622642,24.5283018867925,0.0,72,53,73.6111111111111
227195,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23165430,EEFM PRESIDENTE GEISEL,2011,283.950026516093,43.5073505857347,Intermediário,,,,,,10.8626198083067,29.3929712460064,41.5335463258786,18.2108626198083,368,313,85.054347826087
227196,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2303204,Caririaçu,23156201,EEFM SAO PEDRO,2011,260.392656443357,38.4243923525951,Crítico,,,,,,18.348623853211,47.7064220183486,29.3577981651376,4.58715596330275,123,109,88.6178861788618
227197,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23166100,EEFM TIRADENTES,2011,256.389680656658,45.1717287857745,Crítico,,,,,,25.0,38.8888888888889,28.7037037037037,7.40740740740741,185,108,58.3783783783784
227198,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307106,Jardim,23164697,EEM DR. ROMÃO SAMPAIO,2011,263.553983349824,48.7889826973878,Crítico,,,,,,24.2290748898678,29.5154185022026,33.920704845815,12.3348017621145,242,227,93.801652892562
227199,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2304301,Farias Brito,23157011,EEM GABRIEL BEZERRA DE MORAIS,2011,254.336503966572,40.7294917319818,Crítico,,,,,,22.3958333333333,47.3958333333333,26.0416666666667,4.16666666666667,213,192,90.1408450704225
227200,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2301901,Barbalha,23161604,EEM GOV. ADAUTO BEZERRA,2011,256.17206279182,43.5649420985737,Crítico,,,,,,24.9122807017544,41.4035087719298,28.0701754385965,5.6140350877193,328,285,86.890243902439
227201,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23164808,EEM GOV. ADAUTO BEZERRA,2011,267.071556619725,45.2395701236263,Crítico,,,,,,18.5661764705882,36.5808823529412,34.0073529411765,10.8455882352941,655,544,83.0534351145038
227202,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2304806,Granjeiro,23157879,EEM MIGUEL SARAIVA PINHEIRO,2011,252.022290217649,41.9760982194496,Crítico,,,,,,28.3333333333333,46.6666666666667,21.6666666666667,3.33333333333333,58,60,103.448275862069
227203,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2301901,Barbalha,23162350,EEM VIRGÍLIO TÁVORA,2011,248.450479510208,40.5915754240454,Crítico,,,,,,25.6410256410256,48.7179487179487,21.1538461538462,4.48717948717949,208,156,75.0
227204,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2301901,Barbalha,23325429,"OTÍLIA CORREIA SARAIVA, EEEP",2011,273.379185649878,46.5722910538052,Crítico,,,,,,18.75,28.125,41.40625,11.71875,133,128,96.2406015037594
227205,3ª Série Ensino Médio,Língua Portuguesa,Estadual,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,23165910,"PROFESSOR MOREIRA DE SOUSA, EEEP",2011,265.630649100172,46.7856764438441,Crítico,,,,,,19.5876288659794,34.020618556701,35.5670103092784,10.8247422680412,253,194,76.6798418972332
