Etapa,Componente,Rede,Código da CREDE,CREDE,Código do Município,Município,Edição,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,% Não Alfabetizado,% Alfabetização Incompleta,% Intermediário (2º Ano),% Suficiente,% Desejável,% Muito Crítico,% Crítico,% Intermediário,% Adequado,Nº de Alunos Previstos,Nº de Alunos Avaliados,Participação (%)
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,9,HORIZONTE,2310852,Pindoretama,SPAECE FINAL (2022),251.561863047834,52.4536121319898,Intermediário,,,,,,17.0,33.6666666666667,28.3333333333333,21.0,294,300,102.0408163265306
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2300705,Alto Santo,SPAECE FINAL (2022),276.735082878139,47.5751692714581,Intermediário,,,,,,7.27272727272727,19.2727272727273,38.1818181818182,35.2727272727273,268,275,102.6119402985075
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2301109,Aracati,SPAECE FINAL (2022),266.846874922516,49.2582405536366,Intermediário,,,,,,11.3513513513514,21.1891891891892,39.7837837837838,27.6756756756757,914,925,101.2035010940919
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2304459,Fortim,SPAECE FINAL (2022),297.233566319124,42.2613457998304,Intermediário,,,,,,1.21951219512195,11.3821138211382,39.0243902439024,48.3739837398374,244,246,100.8196721311475
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2305357,Icapuí,SPAECE FINAL (2022),268.371170250812,46.5143934402701,Intermediário,,,,,,8.11688311688312,23.3766233766234,43.1818181818182,25.3246753246753,311,308,99.03536977491962
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2306207,Itaiçaba,SPAECE FINAL (2022),282.556873836172,51.8937658930397,Intermediário,,,,,,7.5,15.0,36.6666666666667,40.8333333333333,118,120,101.6949152542373
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2307007,Jaguaruana,SPAECE FINAL (2022),260.192742290052,53.6991225988016,Intermediário,,,,,,14.4694533762058,27.0096463022508,31.5112540192926,27.0096463022508,305,311,101.9672131147541
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2307601,Limoeiro do Norte,SPAECE FINAL (2022),267.671378584736,49.9223154141405,Intermediário,,,,,,10.9298531810767,23.1647634584013,38.6623164763458,27.2430668841762,597,613,102.680067001675
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2308708,Morada Nova,SPAECE FINAL (2022),253.562598952192,49.2649427094541,Intermediário,,,,,,16.1875945537065,28.8956127080182,37.3676248108926,17.5491679273828,657,661,100.6088280060883
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2310001,Palhano,SPAECE FINAL (2022),259.585625921662,56.948176079894,Intermediário,,,,,,15.5555555555556,22.962962962963,35.5555555555556,25.9259259259259,134,135,100.7462686567164
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2311504,Quixeré,SPAECE FINAL (2022),260.474059140088,48.0139724386168,Intermediário,,,,,,12.2605363984674,25.2873563218391,40.6130268199234,21.8390804597701,255,261,102.3529411764706
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2311801,Russas,SPAECE FINAL (2022),273.760833140952,49.7822367608031,Intermediário,,,,,,8.78859857482185,19.9524940617577,39.4299287410926,31.8289786223278,850,842,99.05882352941177
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2312502,São João do Jaguaribe,SPAECE FINAL (2022),268.176214730713,53.274140822782,Intermediário,,,,,,11.4285714285714,25.7142857142857,34.2857142857143,28.5714285714286,70,70,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,10,RUSSAS,2313104,Tabuleiro do Norte,SPAECE FINAL (2022),271.182715762761,49.3518088970144,Intermediário,,,,,,10.9154929577465,20.4225352112676,38.3802816901408,30.2816901408451,282,284,100.709219858156
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2304277,Ererê,SPAECE FINAL (2022),257.697221561597,51.8643818268059,Intermediário,,,,,,17.8082191780822,23.2876712328767,39.7260273972603,19.1780821917808,72,73,101.3888888888889
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2306009,Iracema,SPAECE FINAL (2022),287.179991604455,42.8088378685608,Intermediário,,,,,,4.67836257309941,14.0350877192982,39.766081871345,41.5204678362573,171,171,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2306702,Jaguaretama,SPAECE FINAL (2022),271.880041015561,43.1778161784688,Intermediário,,,,,,6.77083333333333,21.3541666666667,46.875,25.0,188,192,102.1276595744681
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2306801,Jaguaribara,SPAECE FINAL (2022),245.890822542805,51.1840637077712,Crítico,,,,,,21.0191082802548,26.7515923566879,35.6687898089172,16.5605095541401,154,157,101.9480519480519
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2306900,Jaguaribe,SPAECE FINAL (2022),258.759915944242,49.5633724232654,Intermediário,,,,,,12.4783362218371,29.9826689774697,33.4488734835355,24.0901213171577,573,577,100.6980802792321
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2310803,Pereiro,SPAECE FINAL (2022),266.868831666519,48.677196097844,Intermediário,,,,,,8.90207715133531,26.7062314540059,38.8724035608309,25.5192878338279,336,337,100.2976190476191
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,11,JAGUARIBE,2311231,Potiretama,SPAECE FINAL (2022),305.747065950149,32.0647052615076,Adequado,,,,,,1.40845070422535,2.8169014084507,38.0281690140845,57.7464788732394,71,71,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2301851,Banabuiú,SPAECE FINAL (2022),248.828395389044,47.3469235403234,Crítico,,,,,,17.0542635658915,32.9457364341085,32.5581395348837,17.4418604651163,260,258,99.23076923076923
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2302404,Boa Viagem,SPAECE FINAL (2022),253.585451149902,49.1945635053057,Intermediário,,,,,,15.3020134228188,29.3959731543624,37.0469798657718,18.255033557047,782,745,95.2685421994885
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2303931,Choró,SPAECE FINAL (2022),255.836191938925,49.3886460485228,Intermediário,,,,,,12.7450980392157,33.3333333333333,34.8039215686275,19.1176470588235,205,204,99.51219512195122
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2305266,Ibaretama,SPAECE FINAL (2022),245.126278331412,44.2587796746183,Crítico,,,,,,18.232044198895,34.8066298342541,34.8066298342541,12.1546961325967,181,181,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2305332,Ibicuitinga,SPAECE FINAL (2022),266.823720447789,45.9437295846531,Intermediário,,,,,,7.5,25.5,45.0,22.0,197,200,101.5228426395939
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2307635,Madalena,SPAECE FINAL (2022),270.46662913752,48.8923551254961,Intermediário,,,,,,9.36170212765957,21.2765957446809,39.1489361702128,30.2127659574468,242,235,97.10743801652893
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2311306,Quixadá,SPAECE FINAL (2022),248.014806307972,54.4803965853641,Crítico,,,,,,20.9125475285171,30.3231939163498,29.3726235741445,19.3916349809886,1057,1052,99.52696310312204
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,12,QUIXADA,2311405,Quixeramobim,SPAECE FINAL (2022),306.803824280396,44.6555631840337,Adequado,,,,,,2.50231696014829,9.08248378127896,26.598702502317,61.8164967562558,1083,1079,99.63065558633426
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2301257,Ararendá,SPAECE FINAL (2022),332.905164667161,22.3635292709462,Adequado,,,,,,0.0,0.833333333333333,5.0,94.1666666666667,238,240,100.8403361344538
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2303659,Catunda,SPAECE FINAL (2022),324.426937469069,29.1407812440587,Adequado,,,,,,0.0,0.909090909090909,15.4545454545455,83.6363636363636,108,110,101.8518518518519
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2304103,Crateús,SPAECE FINAL (2022),262.233732544648,49.5120778577037,Intermediário,,,,,,12.1374865735768,25.7787325456498,38.5606874328679,23.5230934479055,922,931,100.9761388286334
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2305605,Independência,SPAECE FINAL (2022),294.101265884645,49.4356905670634,Intermediário,,,,,,6.26959247648903,12.2257053291536,28.2131661442006,53.2915360501567,318,319,100.314465408805
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2305654,Ipaporanga,SPAECE FINAL (2022),273.2771220389,48.5265058840123,Intermediário,,,,,,9.375,22.9166666666667,35.4166666666667,32.2916666666667,195,192,98.46153846153847
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2305902,Ipueiras,SPAECE FINAL (2022),263.033406760676,51.5376534639643,Intermediário,,,,,,13.1849315068493,24.6575342465753,35.6164383561644,26.541095890411,585,584,99.82905982905983
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2308609,Monsenhor Tabosa,SPAECE FINAL (2022),288.532690916439,44.2388005058022,Intermediário,,,,,,2.05128205128205,17.4358974358974,36.4102564102564,44.1025641025641,194,195,100.5154639175258
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2309300,Nova Russas,SPAECE FINAL (2022),260.922422381819,51.0701600145891,Intermediário,,,,,,13.9650872817955,25.9351620947631,35.9102244389027,24.1895261845387,404,401,99.25742574257426
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2309409,Novo Oriente,SPAECE FINAL (2022),309.690420449043,34.8473407429487,Adequado,,,,,,1.30718954248366,4.57516339869281,25.2723311546841,68.8453159041394,449,459,102.2271714922049
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2311009,Poranga,SPAECE FINAL (2022),259.198777210152,54.6171270530722,Intermediário,,,,,,16.600790513834,25.6916996047431,30.8300395256917,26.8774703557312,257,253,98.44357976653697
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,13,CRATEUS,2313203,Tamboril,SPAECE FINAL (2022),267.780155167014,43.2586145215431,Intermediário,,,,,,7.60869565217391,25.5434782608696,41.8478260869565,25.0,367,368,100.2724795640327
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2304269,Deputado Irapuan Pinheiro,SPAECE FINAL (2022),347.525124126391,26.7068828268408,Adequado,,,,,,0.78125,0.0,4.6875,94.53125,126,128,101.5873015873016
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2308351,Milhã,SPAECE FINAL (2022),297.779176606932,37.2834200487547,Intermediário,,,,,,1.82926829268293,6.09756097560976,41.4634146341463,50.609756097561,160,164,102.5
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2308500,Mombaça,SPAECE FINAL (2022),287.284933574125,42.1327147855419,Intermediário,,,,,,4.00667779632721,14.1903171953255,37.228714524207,44.5742904841402,601,599,99.66722129783693
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2310506,Pedra Branca,SPAECE FINAL (2022),337.637970732202,32.2211796414164,Adequado,,,,,,1.25391849529781,1.72413793103448,7.52351097178683,89.4984326018809,627,638,101.7543859649123
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2310902,Piquet Carneiro,SPAECE FINAL (2022),297.095205812969,37.0867608343557,Intermediário,,,,,,1.29032258064516,10.9677419354839,35.4838709677419,52.258064516129,155,155,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2312700,Senador Pompeu,SPAECE FINAL (2022),273.953563918283,47.686215639365,Intermediário,,,,,,10.0609756097561,17.3780487804878,39.3292682926829,33.2317073170732,326,328,100.6134969325153
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,14,SENADOR POMPEU,2313005,Solonópole,SPAECE FINAL (2022),289.717275027641,42.881748221738,Intermediário,,,,,,2.63157894736842,14.2105263157895,33.1578947368421,50.0,184,190,103.2608695652174
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,15,TAUA,2300408,Aiuaba,SPAECE FINAL (2022),253.131510773873,49.4417170823675,Intermediário,,,,,,14.8514851485149,28.7128712871287,38.1188118811881,18.3168316831683,205,202,98.53658536585365
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,15,TAUA,2301505,Arneiroz,SPAECE FINAL (2022),252.131677453796,54.697162372019,Intermediário,,,,,,19.7802197802198,25.2747252747253,35.1648351648352,19.7802197802198,93,91,97.84946236559139
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,15,TAUA,2310308,Parambú,SPAECE FINAL (2022),261.653032751437,49.2203069989868,Intermediário,,,,,,11.3636363636364,28.8636363636364,35.9090909090909,23.8636363636364,447,440,98.43400447427292
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,15,TAUA,2311264,Quiterianópolis,SPAECE FINAL (2022),280.504287463305,42.5972714320791,Intermediário,,,,,,4.63917525773196,16.2371134020619,43.298969072165,35.8247422680412,383,388,101.3054830287206
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,15,TAUA,2313302,Tauá,SPAECE FINAL (2022),267.217623181417,46.8245574254334,Intermediário,,,,,,9.26470588235294,25.2941176470588,38.5294117647059,26.9117647058824,700,680,97.14285714285714
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2300309,Acopiara,SPAECE FINAL (2022),256.252850445127,48.1496549989696,Intermediário,,,,,,14.0825035561878,30.4409672830725,35.9886201991465,19.4879089615932,691,703,101.7366136034732
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2303303,Cariús,SPAECE FINAL (2022),263.020700068964,46.2205003110685,Intermediário,,,,,,10.4575163398693,28.7581699346405,35.2941176470588,25.4901960784314,307,306,99.6742671009772
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2303600,Catarina,SPAECE FINAL (2022),241.130098245297,50.0992256849724,Crítico,,,,,,23.2432432432432,35.1351351351351,26.4864864864865,15.1351351351351,189,185,97.88359788359789
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2305506,Iguatu,SPAECE FINAL (2022),253.880547665095,49.2366792624251,Intermediário,,,,,,15.1062155782848,30.5271439811172,35.3265145554681,19.0401258851298,1241,1271,102.4174053182917
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2307403,Jucás,SPAECE FINAL (2022),267.95070063918,45.8238066195626,Intermediário,,,,,,8.36653386454183,25.0996015936255,39.8406374501992,26.6932270916335,492,502,102.0325203252033
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2309508,Orós,SPAECE FINAL (2022),266.626460077338,47.4407348994213,Intermediário,,,,,,7.46887966804979,33.195020746888,30.7053941908714,28.6307053941909,241,241,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,16,IGUATU,2311355,Quixelô,SPAECE FINAL (2022),272.215064809963,44.9160704650165,Intermediário,,,,,,8.87096774193548,17.3387096774194,44.758064516129,29.0322580645161,242,248,102.4793388429752
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,17,ICO,2301802,Baixio,SPAECE FINAL (2022),259.737320475566,48.4146053837434,Intermediário,,,,,,12.7906976744186,25.5813953488372,41.8604651162791,19.7674418604651,86,86,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,17,ICO,2303808,Cedro,SPAECE FINAL (2022),263.955461435556,42.6900723681163,Intermediário,,,,,,9.83606557377049,26.2295081967213,41.9672131147541,21.9672131147541,302,305,100.9933774834437
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,17,ICO,2305407,Icó,SPAECE FINAL (2022),240.536059052756,49.5184031555813,Crítico,,,,,,22.1076746849943,35.1660939289805,29.6678121420389,13.0584192439863,864,873,101.0416666666667
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,17,ICO,2305704,Ipaumirim,SPAECE FINAL (2022),248.233577592008,47.4620069331038,Crítico,,,,,,16.40625,39.0625,27.34375,17.1875,125,128,102.4
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,17,ICO,2307502,Lavras da Mangabeira,SPAECE FINAL (2022),249.172710058435,51.2879394874727,Crítico,,,,,,20.2597402597403,30.9090909090909,30.6493506493506,18.1818181818182,387,385,99.48320413436691
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,17,ICO,2313708,Umari,SPAECE FINAL (2022),251.50556681328,45.7865001980633,Intermediário,,,,,,13.4020618556701,36.0824742268041,31.9587628865979,18.5567010309278,96,97,101.0416666666667
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,17,ICO,2314003,Várzea Alegre,SPAECE FINAL (2022),258.578550755547,47.7670420307943,Intermediário,,,,,,12.0921305182342,30.3262955854127,38.3877159309021,19.1938579654511,508,521,102.5590551181102
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2300606,Altaneira,SPAECE FINAL (2022),286.054555384985,38.2343239360818,Intermediário,,,,,,2.1505376344086,13.9784946236559,50.5376344086022,33.3333333333333,93,93,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2300804,Antonina do Norte,SPAECE FINAL (2022),280.787413278311,38.715779228885,Intermediário,,,,,,3.59712230215827,16.5467625899281,46.0431654676259,33.8129496402878,137,139,101.4598540145985
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2301307,Araripe,SPAECE FINAL (2022),258.298714551552,50.5334304592114,Intermediário,,,,,,15.5172413793103,27.5862068965517,34.7290640394089,22.1674876847291,400,406,101.5
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2301604,Assaré,SPAECE FINAL (2022),244.966519731124,52.1750703061784,Crítico,,,,,,21.0526315789474,30.8771929824561,34.0350877192982,14.0350877192982,280,285,101.7857142857143
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2302701,Campos Sales,SPAECE FINAL (2022),258.376615677971,50.1208571105485,Intermediário,,,,,,13.7055837563452,28.4263959390863,35.7868020304569,22.0812182741117,386,394,102.0725388601036
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2304202,Crato,SPAECE FINAL (2022),267.913356507164,47.0318612961797,Intermediário,,,,,,8.94479385045423,24.2487770789658,40.1816911250874,26.6247379454927,1408,1431,101.6335227272727
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2309201,Nova Olinda,SPAECE FINAL (2022),274.108110752726,44.436007598837,Intermediário,,,,,,6.89655172413793,20.6896551724138,42.4137931034483,30.0,288,290,100.6944444444444
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2311207,Potengi,SPAECE FINAL (2022),240.432721819534,45.5395937893067,Crítico,,,,,,18.9473684210526,36.8421052631579,34.7368421052632,9.47368421052632,219,190,86.7579908675799
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2311900,Saboeiro,SPAECE FINAL (2022),262.653244674163,45.4483240857895,Intermediário,,,,,,7.97101449275362,31.1594202898551,37.6811594202899,23.1884057971014,273,276,101.0989010989011
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2311959,Salitre,SPAECE FINAL (2022),274.477024464433,43.275628335222,Intermediário,,,,,,5.42857142857143,21.4285714285714,42.5714285714286,30.5714285714286,349,350,100.2865329512894
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2312106,Santana do Cariri,SPAECE FINAL (2022),244.908490054294,49.8267885753503,Crítico,,,,,,19.3771626297578,29.4117647058824,36.3321799307958,14.878892733564,293,289,98.63481228668942
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,18,CRATO,2313252,Tarrafas,SPAECE FINAL (2022),256.10192736688,45.5336341325615,Intermediário,,,,,,8.73015873015873,34.1269841269841,41.2698412698413,15.8730158730159,129,126,97.67441860465115
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,19,JUAZEIRO DO NORTE,2301901,Barbalha,SPAECE FINAL (2022),244.202252312572,49.0410652979634,Crítico,,,,,,18.2553956834532,36.3309352517986,31.6546762589928,13.7589928057554,1125,1112,98.84444444444445
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,19,JUAZEIRO DO NORTE,2303204,Caririaçu,SPAECE FINAL (2022),247.086036580778,54.4692627468452,Crítico,,,,,,23.9085239085239,24.7401247401247,34.5114345114345,16.8399168399168,483,481,99.58592132505176
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,19,JUAZEIRO DO NORTE,2304301,Farias Brito,SPAECE FINAL (2022),267.289676620545,49.1267892231516,Intermediário,,,,,,10.5454545454545,22.1818181818182,42.1818181818182,25.0909090909091,271,275,101.4760147601476
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,19,JUAZEIRO DO NORTE,2304806,Granjeiro,SPAECE FINAL (2022),262.432295852297,54.4428549007034,Intermediário,,,,,,16.8674698795181,21.6867469879518,39.7590361445783,21.6867469879518,83,83,100
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,19,JUAZEIRO DO NORTE,2307106,Jardim,SPAECE FINAL (2022),245.786354008772,49.3357070455559,Crítico,,,,,,18.7234042553191,34.8936170212766,32.9787234042553,13.4042553191489,476,470,98.73949579831933
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,19,JUAZEIRO DO NORTE,2307304,Juazeiro do Norte,SPAECE FINAL (2022),250.103918758435,48.3121291040409,Intermediário,,,,,,16.3051084674598,32.6801959412176,35.3393981805458,15.6752974107768,2984,2858,95.77747989276139
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2300101,Abaiara,SPAECE FINAL (2022),258.225238585756,56.1504289677025,Intermediário,,,,,,18.2692307692308,26.9230769230769,25.9615384615385,28.8461538461538,101,104,102.970297029703
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2301703,Aurora,SPAECE FINAL (2022),252.978846809344,47.7955100567828,Intermediário,,,,,,14.8148148148148,32.3232323232323,35.3535353535354,17.5084175084175,295,297,100.6779661016949
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2302008,Barro,SPAECE FINAL (2022),260.151020195759,49.347073556961,Intermediário,,,,,,12.1794871794872,28.2051282051282,39.4230769230769,20.1923076923077,304,312,102.6315789473684
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2302503,Brejo Santo,SPAECE FINAL (2022),261.580387931485,44.3012365334636,Intermediário,,,,,,9.67741935483871,26.1859582542695,45.73055028463,18.4060721062619,525,527,100.3809523809524
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2307205,Jati,SPAECE FINAL (2022),243.55923981075,50.2349568875442,Crítico,,,,,,20.6185567010309,37.1134020618557,31.9587628865979,10.3092783505155,98,97,98.9795918367347
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2308104,Mauriti,SPAECE FINAL (2022),247.937210876189,54.3379736804461,Crítico,,,,,,21.1093990755008,30.0462249614792,29.5839753466872,19.2604006163328,655,649,99.08396946564886
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2308302,Milagres,SPAECE FINAL (2022),251.193593090764,48.198055818614,Intermediário,,,,,,15.1428571428571,32.5714285714286,36.0,16.2857142857143,344,350,101.7441860465116
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2308401,Missão Velha,SPAECE FINAL (2022),239.781307801468,49.9775620164108,Crítico,,,,,,22.6305609284333,36.5570599613153,27.852998065764,12.9593810444874,526,517,98.28897338403041
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2310605,Penaforte,SPAECE FINAL (2022),242.844706536577,47.3425732448038,Crítico,,,,,,19.7916666666667,34.375,34.375,11.4583333333333,95,96,101.0526315789474
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,20,BREJO SANTO,2311108,Porteiras,SPAECE FINAL (2022),261.957408968087,47.6029240400975,Intermediário,,,,,,10.1214574898785,29.9595141700405,37.246963562753,22.6720647773279,245,247,100.8163265306123
9º Ano do Ensino Fundamental,Língua Portuguesa,Municipal,21,FORTALEZA,2304400,Fortaleza,SPAECE FINAL (2022),254.843697762731,50.4130103602476,Intermediário,,,,,,15.5062607944732,28.5189982728843,36.0103626943005,19.964378238342,18521,18528,100.0377949354786
9º Ano do Ensino Fundamental,Matemática,Estadual,20,BREJO SANTO,2300101,Abaiara,2008,207.5883742668583,42.25036490032966,Muito Crítico,,,,,,66.39344262295081,27.04918032786885,5.737704918032787,0.819672131147541,126,122,96.82539682539682
9º Ano do Ensino Fundamental,Matemática,Municipal,20,BREJO SANTO,2300101,Abaiara,2008,254.8926261885786,81.50345333263549,Crítico,,,,,,47.05882352941177,5.882352941176471,8.823529411764707,38.23529411764706,34,34,100
9º Ano do Ensino Fundamental,Matemática,Estadual,8,BATURITE,2300150,Acarape,2008,230.5155162281155,34.36652853499455,Crítico,,,,,,43.18181818181818,45.45454545454545,11.36363636363636,0.0,57,44,77.19298245614034
9º Ano do Ensino Fundamental,Matemática,Municipal,8,BATURITE,2300150,Acarape,2008,220.8647763945156,40.90380859246171,Muito Crítico,,,,,,56.66666666666666,35.0,8.333333333333334,0.0,71,60,84.50704225352112
9º Ano do Ensino Fundamental,Matemática,Estadual,3,ACARAU,2300200,Acaraú,2008,235.9075228068852,42.37034746232482,Crítico,,,,,,39.76377952755905,40.55118110236221,18.50393700787401,1.181102362204724,292,254,86.98630136986301
9º Ano do Ensino Fundamental,Matemática,Municipal,3,ACARAU,2300200,Acaraú,2008,229.784790824779,40.18331891070154,Crítico,,,,,,48.06451612903226,38.2258064516129,12.41935483870968,1.290322580645161,667,620,92.95352323838081
9º Ano do Ensino Fundamental,Matemática,Municipal,16,IGUATU,2300309,Acopiara,2008,223.1890359903893,44.49672591907554,Muito Crítico,,,,,,56.90184049079755,30.52147239263804,9.662576687116564,2.914110429447853,740,652,88.10810810810811
9º Ano do Ensino Fundamental,Matemática,Municipal,15,TAUA,2300408,Aiuaba,2008,231.118920612175,45.33329018643981,Crítico,,,,,,44.1747572815534,41.74757281553398,9.70873786407767,4.368932038834951,243,206,84.77366255144034
9º Ano do Ensino Fundamental,Matemática,Municipal,6,SOBRAL,2300507,Alcâtaras,2008,224.9671119340959,43.81679971782078,Muito Crítico,,,,,,55.4140127388535,29.29936305732484,13.37579617834395,1.910828025477707,180,157,87.22222222222223
9º Ano do Ensino Fundamental,Matemática,Municipal,18,CRATO,2300606,Altaneira,2008,235.7426733898111,44.96208488149631,Crítico,,,,,,37.03703703703704,44.44444444444444,17.28395061728395,1.234567901234568,81,81,100
9º Ano do Ensino Fundamental,Matemática,Estadual,10,RUSSAS,2300705,Alto Santo,2008,232.4550048043236,46.18634358494851,Crítico,,,,,,43.47826086956522,32.60869565217391,23.91304347826087,0.0,60,46,76.66666666666667
